# Инициализация MPU6050...
# MPU6050 OK
# Держите неподвижно. Калибровка гиро... 5 сек
# Держите неподвижно... 4 сек
# Держите неподвижно... 3 сек
# Держите неподвижно... 2 сек
# Держите неподвижно... 1 сек
# Держите неподвижно... 0 сек
# Калибровка гиро завершена.
# DMP готов. Начинайте движение.
# Ожидание фиксации ГНСС...
time_ms,lat,lon,alt_m,speed_mps,sats,fix,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,nan,nan,nan
376066,55.597587,37.654548,189.399993,0.000000,19,1,-0.043415,-0.481811,-5.054882,-0.847328,0.083969,0.129771,-12.908878,6.444038,-109.804550,62.2326,23.0084,93.1655
376166,55.597587,37.654548,189.399993,0.000000,19,1,-0.158459,-0.522910,-5.532103,-0.496183,0.992366,0.251908,-12.945612,5.750769,-109.542449,62.7886,23.0391,93.3428
376266,55.597587,37.654548,189.399993,0.000000,19,1,-0.165686,-0.463346,-5.504446,-0.328244,2.725191,0.053435,-13.056613,4.762148,-109.543754,63.4239,23.1642,93.6789
376366,55.597587,37.654548,189.399993,0.000000,19,1,-0.239772,-0.443095,-5.407943,-0.557252,1.496183,-0.106870,-13.296216,3.848791,-109.405731,63.9873,23.2460,93.8890
376466,55.597587,37.654548,189.399993,0.000000,19,1,-0.319278,-0.320395,-5.380287,-1.175572,0.229008,0.061069,-13.563899,3.241230,-109.616424,64.4434,23.2559,93.9837
376566,55.597587,37.654548,189.399993,0.000000,19,1,-0.148821,-0.684921,-5.576235,-1.709924,0.564885,0.160305,-14.918731,4.068892,-109.559844,64.8610,23.2705,94.1162
376666,55.597587,37.654548,189.399993,0.000000,19,1,-0.193995,-0.572347,-5.340861,-0.206107,0.244275,0.114504,-15.430092,3.953848,-109.524765,65.4157,23.2747,94.2150
376766,55.597587,37.654548,189.399993,0.000000,19,1,-0.144605,-0.619997,-5.592711,-0.709924,-0.229008,0.053435,-15.657802,4.112355,-109.671287,65.9005,23.2642,94.2642
376866,55.597587,37.654548,189.399993,0.000000,19,1,-0.120512,-0.673604,-5.938123,-0.572519,3.931298,0.984733,-15.301035,3.359097,-109.608856,66.5791,23.3356,94.7688
376966,55.597587,37.654548,189.399993,0.000000,19,1,-0.313857,-0.417483,-5.276721,0.221374,-0.923664,0.076336,-15.256474,2.948735,-109.959442,67.1298,23.2947,94.7492
377066,55.597587,37.654548,189.399993,0.000000,19,1,-0.275309,-0.412718,-5.131378,0.061069,-0.083969,-0.053435,-15.093525,2.615822,-110.093955,67.6955,23.2983,94.8081
377166,55.597587,37.654548,189.399993,0.000000,19,1,-0.283741,-0.382936,-5.186691,0.122137,-2.442748,-0.656488,-15.246259,3.478045,-110.092689,68.1635,23.2686,94.6045
377266,55.597587,37.654548,189.399993,0.000000,19,1,-0.488530,-0.263810,-4.880116,-0.129771,-4.381680,-0.770992,-15.210901,3.228893,-109.872680,68.5273,23.1793,94.2000
377366,55.597587,37.654548,189.399993,0.000000,19,1,-0.119910,-0.484789,-5.665089,-0.152672,1.198473,0.381679,-15.403466,3.937804,-110.168121,69.1295,23.1873,94.4061
377466,55.597587,37.654548,189.399993,0.000000,19,1,-0.524067,-0.472876,-5.248476,-0.870229,-0.213740,0.954198,-15.087141,2.598413,-110.242858,69.6119,23.0901,94.4905
377566,55.597587,37.654548,189.399993,0.000000,19,1,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,nan,nan,nan
377678,55.597793,37.654438,189.100006,0.000000,20,1,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,nan,nan,nan
377778,55.597793,37.654438,189.100006,0.000000,20,1,-0.094010,-0.280487,-5.193164,-1.106870,0.106870,-0.541985,-15.189393,3.269857,-110.298530,70.0611,23.1437,94.5507
377878,55.597793,37.654438,189.100006,0.000000,20,1,0.174023,-0.378767,-5.224351,-0.885496,-1.022901,-0.740458,-15.628811,4.525211,-110.381690,70.4843,23.1775,94.4883
377978,55.597793,37.654438,189.100006,0.000000,20,1,-0.425889,-0.687900,-5.379698,1.595420,1.114504,0.984733,-15.244360,3.768157,-110.031593,71.2663,23.1190,94.7075
378078,55.597793,37.654438,189.100006,0.000000,20,1,-0.980024,-0.297165,-4.988389,-1.541985,-4.221374,-0.038168,-14.895177,2.379777,-109.729949,71.5049,22.9852,94.3409
378178,55.597793,37.654438,189.100006,0.000000,20,1,0.010794,-0.393657,-5.528572,0.335878,3.664122,-0.435115,-14.449455,3.060707,-110.168243,72.2444,23.1374,94.7741
378278,55.597793,37.654438,189.100006,0.000000,20,1,-0.416252,-0.102989,-4.809504,-2.160305,-3.305344,-0.618321,-14.700533,2.832255,-110.148628,72.4495,23.0924,94.4807
378378,55.597793,37.654438,189.100006,0.000000,20,1,0.171011,-0.606894,-5.086657,-0.587786,0.381679,-0.648855,-15.202604,4.655682,-109.957153,72.9616,23.1616,94.5688
378478,55.597793,37.654438,189.100006,0.000000,20,1,-0.661999,-1.006563,-5.084892,-2.633588,1.099237,2.916031,-16.120843,2.432832,-110.441894,73.3424,22.9098,94.8443
378578,55.597793,37.654438,189.100006,0.000000,20,1,-0.243386,-1.254941,-5.830440,1.687023,0.893130,-1.038168,-17.807504,1.342639,-112.269355,74.0984,23.0293,94.9750
378678,55.597793,37.654438,189.100006,0.000000,20,1,-0.462631,-1.186443,-5.688038,-1.129771,3.832061,0.877863,-17.185087,-1.033389,-112.288238,74.7158,23.0418,95.4710
378778,55.597793,37.654438,189.100006,0.000000,20,1,-0.742710,-0.898157,-5.089011,1.351145,-5.839694,-2.641221,-17.003351,-0.489690,-112.072578,75.1446,23.1384,94.8525
378878,55.597793,37.654438,189.100006,0.000000,20,1,-0.037994,-0.917218,-5.632725,1.114504,0.335878,-1.053435,-16.038766,3.384122,-110.707290,75.8222,23.2416,94.9283
378978,55.597793,37.654438,189.100006,0.000000,20,1,-0.475279,-0.768310,-4.777729,-1.343511,-0.786260,0.167939,-15.858219,3.038178,-109.565269,76.2204,23.1986,94.9188
379078,55.597793,37.654438,189.100006,0.000000,20,1,0.083072,-0.902923,-5.406766,-1.305343,-0.877863,-0.076336,-17.260885,5.329584,-110.192893,76.6160,23.1772,94.8931
379179,55.597793,37.654438,189.100006,0.000000,20,1,-0.277718,-1.182274,-5.545048,0.190840,-0.473282,0.961832,-17.969821,5.543939,-109.897682,77.1938,23.0629,94.9360
379279,55.597793,37.654438,189.100006,0.000000,20,1,-0.128945,-1.062552,-5.527395,0.389313,0.267176,0.160305,-18.292474,5.569289,-110.314880,77.8085,23.0436,95.0369
379379,55.597793,37.654438,189.100006,0.000000,20,1,-0.113887,-0.799878,-4.929545,0.038168,-2.083969,-0.335878,-18.121686,5.395329,-109.722511,78.2859,23.0233,94.8765
379479,55.597793,37.654438,189.100006,0.000000,20,1,-0.431310,-0.686113,-5.184926,-1.198473,1.076336,-0.183206,-17.750888,3.858403,-109.229400,78.7725,23.0521,95.0557
379579,55.597793,37.654438,189.100006,0.000000,20,1,-0.121115,-0.782605,-5.054293,-0.274809,2.129771,-0.534351,-18.085563,4.442582,-109.351799,79.3930,23.1338,95.3405
379730,55.597961,37.654350,189.300003,0.000000,18,1,-0.000650,-0.642632,-5.780422,0.580153,1.259542,-0.679389,-17.670492,5.391458,-108.703117,80.4036,23.2499,95.6279
379830,55.597961,37.654350,189.300003,0.000000,18,1,-0.500577,-0.481811,-4.926603,-1.893130,-0.541985,0.916030,-17.416194,4.158030,-108.071907,80.7609,23.1379,95.6542
379930,55.597961,37.654350,189.300003,0.000000,18,1,-0.142196,-0.887436,-5.437953,-1.160305,2.427481,1.114504,-18.243516,3.844915,-109.152427,81.3175,23.0523,96.0018
380030,55.597961,37.654350,189.300003,0.000000,18,1,-0.275309,-0.608085,-4.959555,-0.419847,-1.870229,-0.900763,-18.195789,3.288496,-108.976097,81.7540,23.1001,95.8542
380130,55.597961,37.654350,189.300003,0.000000,18,1,-0.148219,-0.847529,-5.513273,-0.396947,-0.732824,0.167939,-18.247714,4.188655,-108.839233,82.2472,23.0589,95.8457
380230,55.597961,37.654350,189.300003,0.000000,18,1,-0.545751,-0.731976,-4.965440,-1.206107,-2.549618,-0.068702,-18.370983,3.880663,-108.460845,82.5815,23.0173,95.6377
380331,55.597961,37.654350,189.300003,0.000000,18,1,-0.091601,-0.602724,-5.277899,0.122137,0.290076,-0.480916,-18.083566,4.439570,-108.597290,83.1720,23.0536,95.7309
380431,55.597961,37.654350,189.300003,0.000000,18,1,-0.362043,-0.499084,-5.228470,-1.893130,-1.381679,0.328244,-17.810300,4.026340,-108.371200,83.4886,22.9892,95.6533
380531,55.597961,37.654350,189.300003,0.000000,18,1,-0.051848,-0.623571,-5.466786,0.152672,1.419847,-0.412214,-17.735631,4.254236,-108.434722,84.1245,23.0292,95.8691
380631,55.597961,37.654350,189.300003,0.000000,18,1,-0.207247,-0.381745,-5.360280,-0.709924,-0.221374,-0.587786,-17.262037,4.616599,-107.717971,84.6042,23.0686,95.9059
380731,55.597961,37.654350,189.300003,0.000000,18,1,-0.329518,-0.263810,-5.114314,-1.381679,0.137405,0.503817,-16.980794,4.263955,-107.481018,85.0363,23.0023,95.9926
380831,55.597961,37.654350,189.300003,0.000000,18,1,-0.351804,-0.280487,-5.211994,-1.778626,-2.076336,0.557252,-17.553510,4.382932,-108.162620,85.3351,22.9115,95.8397
380931,55.597961,37.654350,189.300003,0.000000,18,1,-0.269286,-0.430587,-5.220820,-0.603053,0.618321,0.229008,-17.240922,3.980221,-108.244979,85.8637,22.8752,95.9751
381031,55.597961,37.654350,189.300003,0.000000,18,1,-0.229532,-0.480620,-5.199636,-0.824427,-2.503817,0.022901,-17.495887,4.570056,-108.527427,86.2381,22.8370,95.7706
381131,55.597961,37.654350,189.300003,0.000000,18,1,-0.316267,-0.522910,-5.252007,-0.129771,0.374046,-0.435115,-17.227973,3.518301,-108.927536,86.8018,22.8635,95.8745
381231,55.597961,37.654350,189.300003,0.000000,18,1,-0.237965,-0.094650,-5.277899,-0.129771,-2.206107,-1.343511,-16.940742,4.528605,-108.697341,87.2547,22.9665,95.6938
381331,55.597961,37.654350,189.300003,0.000000,18,1,-0.204235,0.002438,-5.167861,-0.175573,0.847328,-0.618321,-15.960560,4.763020,-107.356269,87.8340,23.0116,95.8488
381431,55.597961,37.654350,189.300003,0.000000,18,1,-0.087987,0.266898,-5.141970,-0.725191,-1.717557,-0.694656,-15.437064,5.753514,-107.340599,88.2495,23.0543,95.7255
381531,55.597961,37.654350,189.300003,0.000000,18,1,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,nan,nan,nan
381639,55.597961,37.654350,189.300003,0.000000,18,1,0.024045,0.475369,-4.284032,-2.526718,-3.839695,-0.839695,-14.515637,6.048068,-107.423545,88.4058,23.1100,95.3429
381739,55.597961,37.654350,189.300003,0.000000,18,1,0.279429,-0.041043,-5.329092,-0.419847,-2.801527,-0.679389,-15.489375,9.231270,-107.567443,88.8056,23.1497,95.1021
381839,55.597961,37.654350,189.300003,0.000000,18,1,0.273406,-0.306100,-6.318252,-0.297710,6.595420,1.656488,-13.109715,5.791055,-106.603660,89.6194,22.9711,95.8866
381939,55.597961,37.654350,189.300003,0.000000,18,1,-0.005469,0.290128,-5.306732,-0.748092,0.145038,0.190840,-12.791129,2.805337,-108.615928,90.1123,22.9293,95.9673
382039,55.597961,37.654350,189.300003,0.000000,18,1,-0.452391,0.334800,-4.967205,-0.297710,-2.465649,0.801527,-12.299977,4.916699,-108.386192,90.5398,22.8273,95.7640
382139,55.597961,37.654350,189.300003,0.000000,18,1,0.302317,0.416402,-4.098086,-1.526718,-0.725191,-1.847328,-11.551523,6.238663,-108.009193,90.9189,22.9893,95.7523
382239,55.597961,37.654350,189.300003,0.000000,18,1,0.186069,0.336587,-4.935430,1.183206,-1.786260,-2.106870,-11.278388,8.569248,-107.258911,91.5245,23.1796,95.6275
382339,55.597961,37.654350,189.300003,0.000000,18,1,0.210764,0.597474,-5.017810,0.236641,-0.618321,-2.679389,-10.064961,8.103640,-105.779243,92.0869,23.4246,95.6336
382439,55.597961,37.654350,189.300003,0.000000,18,1,-0.168698,0.746382,-4.632974,-4.038168,-2.267176,-2.312977,-10.032265,7.149042,-103.861053,92.1501,23.6391,95.4600
382539,55.597961,37.654350,189.300003,0.000000,18,1,0.380619,-0.390084,-5.601538,-2.122137,-3.152672,1.267176,-12.373178,10.355378,-104.676139,92.3602,23.4996,95.1751
382639,55.597961,37.654350,189.300003,0.000000,18,1,0.331831,0.052471,-5.603892,1.488550,3.946565,-1.000000,-11.660192,8.652976,-104.952377,93.2446,23.5544,95.6742
382739,55.597961,37.654350,189.300003,0.000000,18,1,-0.399989,0.249029,-4.614144,-1.709924,-6.763359,1.847328,-11.452871,7.863039,-105.922653,93.3375,23.3826,94.9901
382839,55.597961,37.654350,189.300003,0.000000,18,1,0.549871,-0.043426,-5.344392,0.099237,3.129771,0.000000,-11.651316,9.598399,-106.024055,94.0437,23.3357,95.3937
382939,55.597961,37.654350,189.300003,0.000000,18,1,-0.211463,0.405085,-4.620617,-1.076336,0.496183,-1.068702,-10.910202,6.405250,-104.887962,94.5222,23.4113,95.5193
383039,55.597961,37.654350,189.300003,0.000000,18,1,-0.155447,0.564119,-5.435599,-1.053435,1.816794,-1.137405,-9.790556,6.411989,-103.224487,95.0608,23.4817,95.7898
383139,55.597961,37.654350,189.300003,0.000000,18,1,-0.401194,1.406937,-5.059000,-1.465649,-0.267176,-1.419847,-9.119755,5.420657,-102.572090,95.4696,23.5973,95.8376
383239,55.597961,37.654350,189.300003,0.000000,18,1,-0.054859,1.203827,-5.266130,-1.328244,-1.580153,-1.229008,-8.852264,7.276775,-101.686408,95.8345,23.7065,95.7416
383339,55.597961,37.654350,189.300003,0.000000,18,1,-0.111478,1.257434,-4.560596,-2.679389,-1.480916,-1.427481,-8.580645,8.675915,-100.350395,96.0697,23.8349,95.6592
383439,55.597961,37.654350,189.300003,0.000000,18,1,0.116200,1.137116,-5.522099,-0.328244,-1.595420,-1.083969,-8.393853,9.734876,-99.668037,96.5334,23.9308,95.5610
383539,55.597961,37.654350,189.300003,0.000000,18,1,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,nan,nan,nan
383646,55.598167,37.654239,189.399993,0.000000,18,1,-0.010890,1.273516,-5.821024,0.442748,0.687023,1.290076,-5.239165,7.921450,-99.597587,97.2063,23.7530,95.6889
383746,55.598167,37.654239,189.399993,0.000000,18,1,-0.255432,1.469479,-4.216950,-1.206107,-7.106870,0.916030,-4.346158,8.069678,-100.188262,97.3317,23.7218,94.9677
383846,55.598167,37.654239,189.399993,0.000000,18,1,0.400495,0.869082,-5.273779,0.587786,0.076336,1.870229,-4.580559,10.310982,-101.122482,97.9437,23.5048,95.0101
383946,55.598167,37.654239,189.399993,0.000000,18,1,0.446272,2.153264,-5.329092,-2.900763,6.351145,0.404580,-1.697452,7.464000,-101.602493,98.4840,23.3429,95.7498
384046,55.598167,37.654239,189.399993,0.000000,18,1,-0.486121,1.118652,-5.555640,-1.885496,-4.328244,1.954198,-2.423485,8.152753,-101.274581,98.6591,23.1826,95.3128
384146,55.598167,37.654239,189.399993,0.000000,18,1,0.095721,0.612960,-5.388525,0.038168,-0.816794,0.816794,-2.746461,9.343635,-101.505035,99.1831,23.0827,95.2716
384246,55.598167,37.654239,189.399993,0.000000,18,1,0.102949,1.297341,-4.976031,-2.885496,0.633588,0.832061,-1.399677,8.026197,-101.833190,99.4751,22.9581,95.3849
384346,55.598167,37.654239,189.399993,0.000000,18,1,0.057172,1.045389,-5.298494,-0.847328,-1.839695,0.564885,-2.220139,8.600714,-102.606208,99.8692,22.9007,95.2375
384446,55.598167,37.654239,189.399993,0.000000,18,1,0.266178,0.892312,-5.302024,-0.664122,0.290076,-0.145038,-1.635569,9.071992,-102.176612,100.3754,22.8769,95.3307
384546,55.598167,37.654239,189.399993,0.000000,18,1,0.256541,1.050154,-5.034286,-2.221374,-0.137405,0.236641,-1.253144,8.858317,-102.249687,100.7050,22.8227,95.3706
384646,55.598167,37.654239,189.399993,0.000000,18,1,0.298703,0.891121,-5.489735,0.198473,0.458015,-0.251908,-1.479823,8.853362,-102.344726,101.3049,22.8048,95.4835
384746,55.598167,37.654239,189.399993,0.000000,18,1,0.080061,0.978083,-5.043702,-2.175573,-1.877863,0.450382,-1.731365,8.420383,-102.554580,101.5653,22.7636,95.3327
384846,55.598167,37.654239,189.399993,0.000000,18,1,0.524573,0.794032,-5.486793,0.816794,2.396947,-0.992366,-1.488011,8.953397,-102.186561,102.3128,22.7764,95.6676
384946,55.598167,37.654239,189.399993,0.000000,18,1,0.064400,0.878612,-5.149620,-1.389313,-2.183206,-0.206107,-1.477202,8.876997,-101.656455,102.6449,22.8084,95.4991
385046,55.598167,37.654239,189.399993,0.000000,18,1,0.321591,0.818453,-5.197283,-0.549618,0.580153,-0.061069,-1.265441,9.358493,-101.252120,103.1729,22.7658,95.6196
385146,55.598167,37.654239,189.399993,0.000000,18,1,0.322796,0.722557,-5.522099,-0.381679,0.328244,0.282443,-1.270142,9.477892,-101.161132,103.7038,22.6945,95.7043
385246,55.598167,37.654239,189.399993,0.000000,18,1,0.260757,0.813093,-5.207286,-1.687023,-0.992366,0.129771,-1.282337,9.416459,-101.382789,104.0517,22.6692,95.6534
385346,55.598167,37.654239,189.399993,0.000000,18,1,0.320387,0.829770,-4.952494,-0.908397,-0.145038,-0.381679,-0.943626,9.559867,-101.094490,104.5171,22.6728,95.7051
385446,55.598167,37.654239,189.399993,0.000000,18,1,0.301112,0.776759,-5.179630,-1.076336,0.297710,0.114504,-1.201007,9.780147,-100.761825,104.9782,22.6168,95.7894
385546,55.598167,37.654239,189.399993,0.000000,18,1,0.411337,0.515277,-5.546225,-0.572519,-0.198473,0.366412,-1.467883,9.894573,-100.716857,105.4668,22.5489,95.8142
385743,55.598167,37.654239,189.399993,0.000000,18,1,0.345082,0.621895,-5.392643,0.229008,-0.366412,-1.045801,-1.429909,9.998267,-100.623748,106.6051,22.6910,95.9097
385843,55.598167,37.654239,189.399993,0.000000,18,1,0.194502,0.805945,-5.298494,-0.732824,0.083969,0.122137,-1.201621,9.960772,-100.232437,107.0911,22.6377,95.9694
385943,55.598167,37.654239,189.399993,0.000000,18,1,0.346286,0.682649,-5.269660,-0.778626,-0.061069,0.267176,-1.286234,10.117567,-100.287399,107.5647,22.5744,96.0088
386043,55.598167,37.654239,189.399993,0.000000,18,1,0.395074,0.645720,-5.265542,-0.519084,0.526718,-0.305344,-1.451376,10.152748,-100.315307,108.0945,22.5472,96.1273
386143,55.598167,37.654239,189.399993,0.000000,18,1,0.384233,0.746977,-5.290844,-1.022901,0.206107,-0.374046,-1.550762,10.020454,-100.064483,108.5621,22.5358,96.2148
386243,55.598167,37.654239,189.399993,0.000000,18,1,0.257143,0.648698,-5.243769,-0.854962,1.511450,0.839695,-1.185736,9.654379,-99.807807,109.0811,22.3666,96.3935
386343,55.598167,37.654239,189.399993,0.000000,18,1,0.211367,0.661802,-5.529749,0.068702,-0.946565,0.083969,-1.638924,9.589435,-99.991043,109.6065,22.3486,96.3467
386443,55.598167,37.654239,189.399993,0.000000,18,1,0.311352,0.661207,-5.307909,-0.328244,-0.160305,-0.908397,-1.471253,9.806414,-99.444442,110.1364,22.3977,96.4161
386543,55.598167,37.654239,189.399993,0.000000,18,1,0.156555,0.749360,-5.174922,-0.770992,-1.061069,0.061069,-1.417712,9.772070,-99.207298,110.5735,22.3866,96.3582
386643,55.598167,37.654239,189.399993,0.000000,18,1,0.332433,0.668950,-5.240827,-0.374046,0.061069,-0.221374,-1.458244,9.979256,-99.019767,111.0976,22.3625,96.4245
386743,55.598167,37.654239,189.399993,0.000000,18,1,0.284850,0.685032,-5.340861,-0.526718,0.061069,-0.366412,-1.491635,9.938278,-98.761825,111.6085,22.3513,96.4962
386843,55.598167,37.654239,189.399993,0.000000,18,1,0.209560,0.793437,-5.243769,-1.015267,0.022901,0.061069,-1.442654,9.763710,-98.590827,112.0625,22.3014,96.5468
386944,55.598167,37.654239,189.399993,0.000000,18,1,-17.878137,-3.642829,5.994755,-0.618321,-0.122137,-0.083969,-41.067382,-6.754653,166.950134,112.5576,22.2696,96.5888
387044,55.598167,37.654239,189.399993,0.000000,18,1,0.354719,0.717792,-5.216701,-0.259542,-0.259542,-0.282443,-1.274445,9.902128,-98.310569,113.0816,22.2614,96.6247
387144,55.598167,37.654239,189.399993,0.000000,18,1,0.245096,0.864913,-4.964262,-1.129771,0.007634,-0.167939,-1.383217,9.726075,-98.114242,113.5266,22.2319,96.6822
387244,55.598167,37.654239,189.399993,0.000000,18,1,0.320387,0.521829,-5.495031,-0.045802,0.030534,-0.259542,-1.529871,9.781699,-97.983390,114.0823,22.2094,96.7456
387344,55.598167,37.654239,189.399993,0.000000,18,1,0.145111,0.800584,-5.240239,-0.854962,-0.480916,0.328244,-1.450900,9.497668,-98.120475,114.5281,22.1538,96.7323
387444,55.598167,37.654239,189.399993,0.000000,18,1,0.208957,0.552206,-5.565644,0.717557,0.129771,-0.198473,-1.297042,9.483682,-98.138214,115.1625,22.1205,96.8022
387544,55.598167,37.654239,189.399993,0.000000,18,1,-0.053655,1.000121,-5.185514,-2.595420,-1.519084,0.480916,-0.764422,8.376986,-98.501815,115.3931,22.0957,96.6795
387644,55.598167,37.654239,189.399993,0.000000,18,1,0.205343,0.807136,-5.030167,0.778626,1.404580,-0.091603,-0.879863,8.761002,-98.643753,116.0778,21.9964,96.8677
387772,55.598468,37.654075,189.100006,0.000000,19,1,0.075242,0.769016,-5.382640,-0.519084,0.923664,0.190840,-0.561299,8.163303,-98.532371,116.7584,21.8616,97.0299
387872,55.598468,37.654075,189.100006,0.000000,19,1,-0.012697,0.726130,-5.439130,-0.190840,-0.832061,0.030534,-0.884590,8.128828,-98.637878,117.2625,21.8492,96.9947
387972,55.598468,37.654075,189.100006,0.000000,19,1,-0.000048,0.826792,-5.102545,-1.595420,0.152672,-0.022901,-0.506659,7.809568,-98.427787,117.6621,21.7963,97.0561
388072,55.598468,37.654075,189.100006,0.000000,19,1,0.225822,0.766633,-5.255538,-0.954198,-0.603053,-0.511450,-0.934303,8.728363,-98.229476,118.1081,21.8216,97.0698
388172,55.598468,37.654075,189.100006,0.000000,19,1,-0.019322,0.559949,-5.319678,-0.427481,-0.229008,0.709924,-1.039942,8.547269,-98.030059,118.5968,21.7215,97.0568
388272,55.598468,37.654075,189.100006,0.000000,19,1,0.074640,0.663589,-5.206698,-0.809160,-1.664122,0.045802,-1.149201,8.567985,-98.264511,119.0096,21.7488,96.9419
388372,55.598468,37.654075,189.100006,0.000000,19,1,0.018624,0.764251,-5.347334,-0.419847,0.931298,0.221374,-0.719143,7.953080,-98.182334,119.5482,21.6348,97.0617
388472,55.598468,37.654075,189.100006,0.000000,19,1,-0.048836,0.854191,-5.183160,-1.473282,-2.587786,0.236641,-0.733700,7.867163,-98.409698,119.8593,21.6929,96.8509
388572,55.598468,37.654075,189.100006,0.000000,19,1,0.112586,0.700518,-4.953082,-0.816794,-0.984733,-0.381679,-0.770043,8.396684,-98.289802,120.3037,21.7256,96.8231
388672,55.598468,37.654075,189.100006,0.000000,19,1,0.310750,0.923880,-4.843634,-1.541985,-1.748092,-0.916030,-0.937495,9.126255,-97.893608,120.6601,21.8432,96.7538
388772,55.598468,37.654075,189.100006,0.000000,19,1,0.276417,0.749360,-5.162566,-0.832061,-0.740458,-0.396947,-1.157669,9.477524,-97.199401,121.1117,21.8649,96.7499
388872,55.598468,37.654075,189.100006,0.000000,19,1,0.277020,0.521233,-5.114314,-0.526718,-0.969466,0.045802,-1.271207,9.639519,-97.240722,121.5768,21.8608,96.7003
388972,55.598468,37.654075,189.100006,0.000000,19,1,0.087288,0.450949,-5.380287,-1.923664,-1.534351,0.709924,-1.497666,9.340462,-97.391822,121.8690,21.8302,96.5612
389072,55.598468,37.654075,189.100006,0.000000,19,1,0.355924,0.528976,-5.223175,-0.740458,2.534351,-0.137405,-1.359255,9.214987,-97.447761,122.4351,21.6558,96.8415
389172,55.598468,37.654075,189.100006,0.000000,19,1,0.293282,0.414019,-5.586239,1.427481,0.473282,-0.229008,-1.912594,9.709488,-97.123970,123.1498,21.5979,96.9383
389272,55.598468,37.654075,189.100006,0.000000,19,1,0.191490,0.645720,-4.650038,-2.213740,-1.183206,0.458015,-1.434386,9.393904,-96.773338,123.4304,21.5726,96.8451
389372,55.598468,37.654075,189.100006,0.000000,19,1,0.295691,0.379473,-5.122552,-0.312977,-0.473282,-0.007634,-2.351333,9.947287,-96.739143,123.9347,21.5473,96.8430
389472,55.598468,37.654075,189.100006,0.000000,19,1,0.198115,0.646911,-5.330269,-1.068702,-0.022901,0.106870,-2.102870,9.553038,-96.798080,124.3754,21.4873,96.8739
389572,55.598468,37.654075,189.100006,0.000000,19,1,0.367368,0.463457,-5.340861,0.076336,0.022901,-0.114504,-2.501712,9.982793,-96.784194,124.9368,21.4426,96.9218
389768,55.598468,37.654075,189.100006,0.000000,19,1,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,nan,nan,nan
389868,55.598468,37.654075,189.100006,0.000000,19,1,0.418565,0.468817,-5.398528,-0.961832,0.511450,-0.244275,-2.634112,10.260263,-96.141494,125.4128,21.3800,97.0201
389968,55.598468,37.654075,189.100006,0.000000,19,1,0.327012,0.481921,-5.464433,-0.145038,-0.320611,-0.335878,-2.699228,10.297940,-96.068756,125.9459,21.3725,97.0509
390068,55.598468,37.654075,189.100006,0.000000,19,1,0.219197,0.598665,-5.269072,-0.748092,-0.625954,0.335878,-2.527485,9.955154,-95.979904,126.3934,21.3286,97.0127
390168,55.598468,37.654075,189.100006,0.000000,19,1,0.149327,0.495025,-5.319678,-0.297710,0.206107,-0.366412,-2.503043,9.706046,-96.089729,126.9283,21.2917,97.0907
390268,55.598468,37.654075,189.100006,0.000000,19,1,0.118609,0.748764,-4.851283,-3.343511,-5.954198,0.053435,-2.149315,9.317593,-96.047531,126.9554,21.5911,96.6125
390368,55.598468,37.654075,189.100006,0.000000,19,1,0.083674,0.424741,-5.183749,-0.740458,-1.778626,0.083969,-2.448907,9.207004,-96.382026,127.3729,21.6375,96.4909
390468,55.598468,37.654075,189.100006,0.000000,19,1,0.182455,0.626064,-4.622971,-2.412214,1.320611,0.213740,-2.263749,8.816566,-96.285514,127.7174,21.4855,96.6255
390568,55.598468,37.654075,189.100006,0.000000,19,1,0.114995,0.409254,-5.502093,-1.022901,-0.419847,0.442748,-3.453015,9.235489,-96.245429,128.1407,21.4216,96.5962
390668,55.598468,37.654075,189.100006,0.000000,19,1,0.387847,-0.170296,-6.221160,-0.167939,7.557252,1.442748,-2.798387,8.123681,-96.673942,128.8663,20.7831,97.1687
390768,55.598468,37.654075,189.100006,0.000000,19,1,-0.671034,0.008394,-5.007807,-1.503817,-4.702290,0.824427,-4.195515,6.702428,-97.167350,129.1053,20.9595,96.7563
390868,55.598468,37.654075,189.100006,0.000000,19,1,0.494457,0.667163,-4.804208,-2.282443,4.549618,-0.534351,-3.405744,6.205543,-97.119209,129.5720,20.6568,97.2028
390968,55.598468,37.654075,189.100006,0.000000,19,1,-0.225918,-0.213181,-5.490324,0.282443,-0.290076,0.328244,-5.227724,6.994393,-96.547592,130.1320,20.5944,97.1899
391068,55.598468,37.654075,189.100006,0.000000,19,1,-0.267479,0.123351,-5.058412,-2.312977,-2.038168,-0.175573,-5.216336,6.017619,-96.067932,130.3943,20.6834,97.0688
391168,55.598468,37.654075,189.100006,0.000000,19,1,0.150532,0.320505,-5.297317,-1.167939,2.320611,-0.465649,-5.301663,5.851074,-96.259902,130.9028,20.5113,97.3218
