time_ms,lat,lon,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg
161928,55.590259,37.672435,-0.804452,1.234211,11.888409,-0.061069,0.137405,0.549618,-7.133512,-1.890817,161.685821
162028,55.590259,37.672435,-1.120486,1.289278,9.078813,-0.076336,0.305344,0.549618,-6.445065,-5.235888,156.460952
162128,55.590259,37.672435,-0.951695,0.079009,6.400898,-0.122137,-0.091603,0.427481,-6.367742,-7.228178,152.151229
162228,55.590259,37.672435,-0.998382,-0.500388,7.999028,-0.244275,-0.274809,0.152672,-7.543731,-5.758657,149.374267
162328,55.590259,37.672435,-1.918953,-0.693121,10.673352,-0.244275,-0.259542,-0.244275,-9.127298,-3.607382,149.567550
162428,55.590259,37.672435,-1.711854,-1.133654,12.253524,0.076336,0.351145,-0.381679,-9.828328,-3.886264,152.324523
162528,55.590259,37.672435,-0.999579,-1.397017,8.775947,0.167939,0.045802,-0.335878,-9.140571,-5.382746,155.935668
162628,55.590259,37.672435,0.037110,-0.114922,6.584054,0.045802,-0.076336,-0.305344,-7.877098,-4.979754,158.943862
162728,55.590259,37.672435,0.817620,0.365116,7.661446,0.030534,-0.152672,-0.122137,-7.017509,-2.870962,160.943771
162828,55.590259,37.672435,0.257377,0.661997,9.929952,0.015267,-0.091603,0.274809,-6.138118,-1.383818,160.316879
162928,55.590259,37.672435,0.246603,1.337162,10.317812,-0.076336,-0.259542,0.595420,-5.268579,-0.478021,156.321701
163028,55.590259,37.672435,-0.955286,0.871489,10.213665,-0.152672,0.213740,0.458015,-5.234837,-1.970879,150.630203
163155,55.590274,37.672416,-0.596156,0.786495,7.284358,-0.137405,0.106870,0.320611,-4.881068,-4.696012,145.660232
163255,55.590274,37.672416,-0.284910,-0.389058,7.443573,-0.259542,-0.106870,0.137405,-6.258420,-4.956164,143.534454
163355,55.590274,37.672416,-0.933739,-0.611719,10.029312,-0.335878,-0.320611,-0.030534,-8.682074,-2.480961,142.962646
163456,55.590274,37.672416,-0.928950,-1.219846,11.117476,-0.335878,-0.030534,-0.381679,-11.108098,-1.519363,145.629196
163556,55.590274,37.672416,-1.047463,-1.126472,10.183737,0.061069,0.274809,-0.488550,-11.941408,-2.809738,149.817565
163656,55.590274,37.672416,-0.544681,-0.756568,8.242040,0.106870,0.167939,-0.335878,-10.586026,-4.667078,153.580352
163756,55.590274,37.672416,0.768539,0.160412,6.983886,-0.091603,-0.122137,-0.183206,-10.536668,-3.195647,155.454650
163856,55.590274,37.672416,0.663194,0.604536,8.456321,0.045802,-0.015267,0.015267,-9.610320,-2.577896,156.637649
163956,55.590274,37.672416,-0.386664,1.527501,10.680534,0.045802,-0.106870,0.519084,-7.465472,-1.982800,153.377487
164056,55.590274,37.672416,-0.538695,1.213860,11.189302,0.076336,0.198473,0.732824,-5.990828,-2.280459,147.320266
164156,55.590274,37.672416,-1.640028,1.795651,10.165781,-0.076336,0.335878,0.732824,-3.843339,-6.217666,140.224533
164256,55.590274,37.672416,-0.858321,0.542287,6.910863,-0.274809,-0.167939,0.671756,-4.191287,-7.605546,133.790420
164356,55.590274,37.672416,-0.339977,-0.061052,7.991845,-0.213740,-0.152672,0.412214,-5.748803,-6.130381,128.786163
164456,55.590274,37.672416,-1.726219,-0.457293,10.183737,-0.213740,-0.167939,-0.061069,-7.109116,-4.759855,127.104705
164556,55.590274,37.672416,-1.848324,-1.523909,11.822568,-0.091603,0.167939,-0.412214,-8.894334,-4.321741,129.442291
164656,55.590274,37.672416,-1.523909,-1.217452,9.722853,0.045802,0.122137,-0.503817,-8.751267,-6.000432,134.169189
164756,55.590274,37.672416,-0.563834,-0.475249,7.275979,-0.091603,0.000000,-0.519084,-9.017341,-6.164178,138.995788
164856,55.590274,37.672416,0.751779,-0.192733,7.504625,0.061069,-0.030534,-0.229008,-9.355810,-4.361638,142.402648
164956,55.590274,37.672416,0.713472,0.554258,9.578004,-0.015267,-0.198473,0.167939,-8.455924,-2.470711,142.961029
165182,55.590274,37.672416,-1.628057,1.790863,10.018537,-0.030534,0.320611,0.671756,-3.919909,-5.313046,131.549362
165282,55.590274,37.672416,-1.231817,0.735020,6.939594,-0.198473,0.045802,0.442748,-3.822130,-7.949265,126.199295
165382,55.590274,37.672416,-0.094571,-0.368707,7.741651,-0.198473,-0.183206,0.351145,-4.806132,-6.755809,122.061180
165482,55.590274,37.672416,-1.429338,-0.423774,10.394427,-0.396947,-0.213740,-0.091603,-7.044483,-5.321170,120.857757
165582,55.590274,37.672416,-1.496376,-1.121683,10.552445,-0.335878,-0.290076,-0.488550,-10.292019,-3.046117,123.589401
165682,55.590274,37.672416,-1.291672,-0.951695,9.809045,0.061069,0.198473,-0.641221,-11.232574,-2.682839,128.917785
165782,55.590274,37.672416,-0.794875,-0.195127,8.097190,0.152672,0.137405,-0.534351,-9.521422,-3.573038,134.011581
165882,55.590274,37.672416,0.919373,0.521936,6.962338,-0.015267,-0.076336,-0.244275,-8.664235,-2.483956,137.100708
165982,55.590274,37.672416,1.607706,0.770933,8.009802,0.061069,0.030534,0.030534,-7.737643,-1.586128,138.734436
166082,55.590274,37.672416,-0.239420,1.740585,10.672155,0.030534,-0.076336,0.442748,-5.662150,-1.474237,135.904464
166182,55.590274,37.672416,-1.066617,1.337162,12.627020,0.045802,0.427481,0.625954,-3.998587,-3.142499,130.347152
166282,55.590274,37.672416,-2.105700,1.587356,10.166978,-0.076336,0.412214,0.671756,-2.409079,-8.377351,123.881141
166382,55.590274,37.672416,-1.504756,0.471658,6.775591,-0.335878,-0.213740,0.549618,-2.826460,-9.970587,117.909683
